Recipient APHP_F1 APHP_F10 APHP_F2 APHP_F3 APHP_F4 APHP_F5 APHP_F6 APHP_F7 APHP_F8 APHP_F9 APHP_M1 APHP_M10 APHP_M2 APHP_M3 APHP_M5 APHP_M6 APHP_M7 APHP_M8 APHP_M9 APLP_F1 APLP_F10 APLP_F2 APLP_F3 APLP_F4 APLP_F5 APLP_F6 APLP_F7 APLP_F8 APLP_M1 APLP_M10 APLP_M2 APLP_M3 APLP_M4 APLP_M5 APLP_M6 APLP_M7 APLP_M8 APLP_M9 GH1 GH10 GH11 GH12 GH13 GH14 GH15 GH17 GH18 GH19 GH2 GH20 GH3 GH4 GH5 GH6 GH7 GH8 GH9 GL1 GL10 GL11 GL12 GL13 GL14 GL15 GL16 GL17 GL18 GL19 GL2 GL20 GL5 GL6 GL7 GL8 GL9 LMD_F11 LMD_F12 LMD_F13 LMD_F14 LMD_F15 LMD_F16 LMD_F17 LMD_F19 LMD_F20 LMD_F21 LMD_M08 LMD_M09 LMD_M1 LMD_M10 LMD_M2 LMD_M3 LMD_M4 LMD_M5 LMD_M6 LMD_M7 LO1 LO10 LO11 LO12 LO13 LO15 LO16 LO17 LO18 LO19 LO2 LO20 LO21 LO22 LO3 LO4 LO5 LO6 LO7 LT_F16 LT_F18 LT_F19 LT_F23 LT_F24 LT_M1 LT_M11 LT_M12 LT_M14 LT_M15 LT_M5 LT_M8 UMD_F09 UMD_F10 UMD_F11 UMD_F12 UMD_F13 UMD_F14 UMD_F15 UMD_F16 UMD_M1 UMD_M2 UMD_M3 UMD_M4 UMD_M5 UMD_M6 UMD_M7 UMD_M8 UQ1 UQ10 UQ11 UQ12 UQ13 UQ14 UQ15 UQ16 UQ17 UQ18 UQ19 UQ2 UQ20 UQ3 UQ4 UQ5 UQ6 UQ7 UQ8 UQ9 UT_F11 UT_F14 UT_F15 UT_F16 UT_F18 UT_F19 UT_F21 UT_M10 UT_M2 UT_M3 UT_M4 UT_M7 UT_M8 UT_M9
UQ2 4.083304 3.949563 3.885363 3.835015 4.075485 3.656585 3.965616 3.926651 3.939077 4.045132 3.792018 3.858518 4.087667 3.825353 3.913099 3.988511 4.160031 3.745475 4.305526 3.384676 3.512583 3.519557 3.54944 3.571414 3.710986 3.526761 3.369177 3.377669 3.430567 3.514288 3.505817 3.43826 3.412288 3.454519 3.480425 3.527493 3.591098 3.699176 3.428267 3.365002 3.631977 3.327033 3.431268 3.498663 3.511211 3.445055 3.591597 3.503472 3.461127 3.43047 3.384053 3.364373 3.362657 3.581128 3.512899 3.382531 3.562576 3.209055 3.229051 3.219588 3.320096 3.140947 3.141605 3.219337 3.222129 3.215081 3.302215 3.219187 3.220075 3.223294 3.222201 3.144485 3.332178 3.210263 3.231038 7.110766 7.089306 7.196084 7.110905 7.046403 7.271913 7.09381 7.306231 7.324821 7.122924 7.141403 7.14326 7.110822 7.189399 7.098784 7.14306 7.209963 7.1487 7.141213 7.096406 8.316822 7.827785 6.996593 7.470984 7.688293 7.394182 8.017767 7.115062 6.64056 7.693729 7.235176 7.478348 7.7229 7.889181 6.977062 7.380116 8.476088 8.001299 7.076075 3.160477 3.25749 3.176458 3.217988 3.129689 3.150599 3.216175 3.22987 3.22774 3.191549 3.185714 3.14735 7.276301 7.510697 7.416243 7.162049 7.287273 7.201322 7.222013 7.260441 7.254595 7.27685 7.222664 7.230237 7.215397 7.355185 7.361786 7.216022 14.060375 11.878294 10.878223 10.334641 10.626071 11.568297 11.565422 14.030089 11.478877 11.197135 10.222367 0 11.078244 10.643412 10.207596 9.667431 10.033721 10.644879 10.233013 10.308832 3.100592 3.078686 3.080856 3.076758 3.081804 3.077666 3.039522 3.083086 3.081309 3.097934 3.086884 3.08017 3.094363 3.086756
UQ20 4.141299 4.092251 4.104541 3.995143 4.159113 3.80365 4.032428 4.013449 4.080615 4.214565 3.925095 4.002536 4.171399 3.940192 4.017121 4.102 4.189282 3.896994 4.443126 3.529972 3.604845 3.622211 3.660399 3.695199 3.817569 3.683398 3.472596 3.483169 3.555268 3.617878 3.682689 3.551273 3.52537 3.544885 3.78641 3.592204 3.683983 3.817021 3.570169 3.492751 3.746273 3.448594 3.579797 3.635505 3.700861 3.581572 3.724449 3.637811 3.618097 3.563596 3.483384 3.470342 3.469793 3.777333 3.655543 3.474277 3.6522 3.287867 3.302641 3.342809 3.391537 3.222888 3.218527 3.356546 3.298233 3.333131 3.379421 3.302736 3.350041 3.303672 3.355077 3.226051 3.407932 3.291234 3.348137 6.99494 6.92284 7.009266 6.901295 6.865438 7.183172 6.956481 7.171475 7.271211 6.960934 6.916803 6.893702 7.078698 7.104208 6.990006 7.065762 7.214119 7.026127 6.988957 7.006766 8.22008 7.637355 6.898873 7.525897 7.617064 7.457924 7.940058 7.124875 6.652571 7.760652 7.142545 7.397494 7.49266 7.742849 7.019578 7.373463 8.23145 7.789656 7.099791 3.360943 3.322072 3.555094 3.344374 3.303444 3.338088 3.335647 3.357927 3.397258 3.360067 3.358941 3.315847 7.16987 7.381379 7.184393 7.180081 7.239667 7.075578 7.193242 7.263284 7.208753 7.287439 7.277685 7.145188 7.118485 7.212331 7.251099 7.100348 13.407528 11.134199 10.514894 10.234964 11.003441 9.904776 10.903997 13.061295 11.139414 11.197112 10.833984 12.69309 0 10.057187 9.053766 9.753972 10.30442 9.454541 9.052457 9.859577 3.172011 3.164364 3.16997 3.157542 3.166674 3.165874 3.180102 3.166727 3.171388 3.177522 3.16621 3.164665 3.175838 3.168005
UQ3 4.178847 4.06492 3.9813 3.978136 4.126009 3.791108 3.990173 4.016274 4.057393 4.160872 3.918832 3.990326 4.201514 3.905332 4.09301 4.084225 4.3241 3.913323 4.424741 3.493458 3.62043 3.642677 3.679432 3.695693 3.849382 3.650108 3.45991 3.52211 3.564582 3.639018 3.615597 3.556741 3.523755 3.553768 3.613834 3.641778 3.65651 3.81709 3.522151 3.501404 3.772803 3.463383 3.553019 3.607171 3.643098 3.564633 3.747035 3.640124 3.59788 3.539929 3.492382 3.506581 3.496505 3.724195 3.656243 3.478871 3.694386 3.326868 3.336833 3.330308 3.443157 3.243513 3.245651 3.344742 3.335839 3.321984 3.432372 3.322904 3.342888 3.332427 3.338335 3.240189 3.466295 3.336748 3.343465 7.017344 6.92295 7.003155 6.896362 6.798142 7.163772 6.904118 7.071411 7.189233 6.861686 6.989061 6.944641 6.953459 7.042806 6.98123 6.968444 7.135595 7.012959 6.940971 6.934757 8.185747 7.524258 7.034774 7.355351 7.64675 7.352905 7.872589 7.079352 6.596414 7.78067 7.194405 7.319164 7.533543 7.591463 6.949379 7.451229 8.021332 7.86726 7.000898 3.294298 3.270518 3.317151 3.288621 3.274785 3.278066 3.311367 3.307864 3.37862 3.319565 3.31662 3.275816 7.068251 7.297874 7.044391 7.108139 7.120165 7.011228 7.158136 7.25074 7.201826 7.123849 7.125616 7.094966 7.031256 7.187056 7.169473 7.053849 14.454409 11.610525 11.058299 9.878784 10.356786 10.293797 11.993054 12.682384 10.715272 10.302508 9.765216 12.784809 10.944648 0 9.811608 10.105869 10.181891 10.106087 9.464105 10.683507 3.154092 3.152788 3.155279 3.141421 3.159282 3.147235 3.170428 3.152809 3.156462 3.162991 3.184809 3.155262 3.169007 3.161309
UQ4 4.142027 4.028646 3.953616 3.950675 4.142429 3.785749 3.997316 4.059158 4.037689 4.073816 3.865411 3.920441 4.201883 3.872589 4.020809 4.066958 4.234102 3.881813 4.359577 3.489459 3.579575 3.625356 3.638843 3.671085 3.833679 3.635006 3.435374 3.453552 3.535498 3.590171 3.603477 3.536961 3.523328 3.594013 3.576695 3.594295 3.683892 3.770064 3.514185 3.471948 3.707957 3.435989 3.514865 3.608317 3.611006 3.528695 3.724278 3.596232 3.563856 3.503437 3.452554 3.450048 3.436852 3.605952 3.596819 3.45101 3.67735 3.306135 3.324057 3.322092 3.428571 3.211134 3.220242 3.323125 3.315592 3.317639 3.443173 3.31491 3.315258 3.324615 3.326738 3.220875 3.448429 3.316435 3.32041 7.093009 7.048824 7.077218 7.028492 6.930496 7.297394 7.055264 7.220083 7.380489 6.984172 7.07744 7.006544 7.107229 7.167433 7.064635 7.060036 7.242778 7.100145 7.06449 6.986447 7.949151 7.498 6.845924 7.282638 7.427121 7.337468 7.731065 7.10915 6.52881 7.692617 7.187405 7.452191 7.77796 7.634973 6.931324 7.296622 8.153453 7.579845 7.041855 3.289071 3.269837 3.301404 3.297963 3.25034 3.288531 3.275597 3.302378 3.342196 3.323905 3.29548 3.262829 7.304172 7.372519 7.205109 7.193612 7.271622 7.195894 7.117381 7.232916 7.132763 7.226715 7.250466 7.255574 7.084601 7.292277 7.237343 7.116555 12.615844 11.271218 11.032106 10.137068 10.147258 11.184295 11.306985 12.125525 11.533419 10.318795 9.228539 13.027108 9.99554 10.394402 0 10.420572 10.273002 10.506649 9.999244 11.153724 3.154191 3.150813 3.152148 3.145317 3.147584 3.150193 3.161851 3.152798 3.157801 3.162978 3.152697 3.145429 3.158262 3.15065
UQ5 4.163411 4.101314 3.973644 4.021933 4.215897 3.834385 4.016747 4.092855 4.083456 4.185058 3.918195 3.990831 4.25588 3.945976 4.146806 4.127512 4.209234 3.936094 4.43811 3.534937 3.650346 3.651128 3.694609 3.716687 3.884408 3.642045 3.481628 3.523928 3.576019 3.645247 3.647463 3.549214 3.53435 3.58092 3.637457 3.661316 3.673929 3.790788 3.547379 3.533263 3.842147 3.499049 3.581087 3.663984 3.704641 3.581218 3.801668 3.642996 3.610587 3.569713 3.516126 3.534042 3.48721 3.756771 3.686167 3.496535 3.72088 3.371304 3.384053 3.36687 3.517785 3.262343 3.269255 3.381268 3.379221 3.363608 3.484593 3.372299 3.390768 3.375291 3.375967 3.266553 3.529158 3.383519 3.394883 6.958284 6.822418 6.941648 6.848661 6.8658 7.125213 6.886373 7.391476 7.152831 6.889422 6.878682 6.867177 6.973891 7.003972 6.970447 6.981841 7.023031 6.903478 7.037592 6.946439 7.995775 7.634691 6.998812 7.366554 7.406834 7.415354 7.826979 7.227089 6.750946 7.815236 7.337501 7.43461 7.732588 7.695564 6.874523 7.156286 8.195907 7.652577 7.210121 3.259086 3.237514 3.266982 3.251191 3.214093 3.275533 3.253827 3.25503 3.328469 3.304371 3.281447 3.224989 7.047376 7.209545 7.006982 7.090014 6.925066 7.046088 6.996043 7.130068 7.057862 7.151375 7.040575 7.015439 6.988832 7.073127 7.040355 6.959225 11.751711 11.844281 11.127502 10.504669 10.339153 10.429291 10.649941 12.529394 11.583337 10.719061 9.701827 12.501224 10.961304 10.580282 10.245608 0 10.181645 10.608183 9.749989 11.158682 3.131038 3.125048 3.123881 3.112506 3.126328 3.121558 3.153028 3.126147 3.12529 3.13306 3.126919 3.128368 3.132426 3.131278
UQ6 4.126168 4.019815 3.812028 3.852721 4.079394 3.693958 3.93886 3.89603 3.928655 3.981824 3.853635 3.821134 4.090442 3.804795 3.919534 3.935402 4.192664 3.780495 4.28706 3.459384 3.527093 3.541582 3.553178 3.59313 3.724488 3.508305 3.366333 3.380719 3.438252 3.519002 3.481061 3.446728 3.437681 3.468691 3.483378 3.513525 3.59102 3.633802 3.444708 3.39622 3.658472 3.370818 3.462156 3.543902 3.537961 3.472015 3.634187 3.518662 3.516801 3.421633 3.41019 3.395868 3.361511 3.584442 3.541124 3.402242 3.581716 3.225089 3.23759 3.23705 3.324558 3.147878 3.141137 3.244227 3.237378 3.228707 3.309236 3.276893 3.238967 3.229515 3.235068 3.145447 3.346355 3.224317 3.243348 7.267688 7.205251 7.298716 7.217712 7.120079 7.286989 7.228669 7.340022 7.440219 7.186377 7.285221 7.13611 7.233287 7.348628 7.250856 7.229303 7.29669 7.175587 7.18596 7.215021 8.005451 7.477171 6.837498 7.363101 7.388286 7.392042 7.774993 7.131184 6.615119 7.610826 7.203289 7.303272 7.677476 7.716604 6.725541 7.325107 7.885065 7.535467 7.137621 3.190693 3.167472 3.22281 3.205031 3.162073 3.19093 3.197376 3.197922 3.237068 3.227876 3.219945 3.171896 7.294615 7.377244 7.388557 7.283838 7.373988 7.292293 7.327741 7.392042 7.465448 7.393673 7.32203 7.317344 7.323288 7.441561 7.323295 7.338476 12.62512 11.343233 11.598785 10.930787 10.328901 10.676188 11.423911 12.057334 11.120389 10.283049 9.789051 12.59287 11.151271 10.272799 9.960072 9.975439 0 10.000989 11.962649 12.17384 3.068414 3.060537 3.058787 3.054565 3.058755 3.059689 3.077966 3.063378 3.06594 3.071888 3.059804 3.057466 3.068515 3.067263
UQ7 4.259223 4.061319 3.98854 3.993843 4.138394 3.835198 4.025172 4.059957 4.090145 4.128339 3.898182 3.998645 4.250822 3.932769 4.068325 4.174977 4.191547 3.922622 4.355286 3.563891 3.651482 3.651542 3.691185 3.689049 3.937754 3.656666 3.47936 3.472315 3.595162 3.677159 3.640926 3.562208 3.565494 3.591787 3.633514 3.626321 3.692469 3.800449 3.525249 3.509517 3.795988 3.469741 3.561965 3.62897 3.694095 3.602639 3.812812 3.654195 3.634934 3.565537 3.509333 3.50827 3.487499 3.689875 3.686502 3.512093 3.747156 3.361828 3.383469 3.362691 3.518062 3.266564 3.257959 3.385262 3.368932 3.364029 3.485536 3.373074 3.373873 3.3721 3.364101 3.266622 3.520466 3.377338 3.384999 6.955748 6.907595 6.987732 6.853083 6.833929 7.153193 7.000374 6.994741 7.239015 6.943143 7.0825 6.960468 6.900997 6.939744 6.971208 6.917224 7.10765 6.93374 7.016706 6.957519 7.813991 7.56088 6.812153 7.284951 7.444722 7.390697 7.620455 7.385364 6.640727 7.73051 7.274247 7.292682 7.626513 7.675742 6.93112 7.229102 7.964975 7.5878 7.151111 3.321769 3.272714 3.315832 3.314653 3.262058 3.302625 3.310417 3.307204 3.351807 3.327748 3.333838 3.27145 7.161347 7.220061 7.140443 7.057336 7.207717 7.154041 7.116254 7.151258 7.156334 7.152377 7.175194 7.119376 7.086273 7.144099 7.22228 7.095661 14.071845 11.332435 10.414949 10.145182 10.486805 10.390879 10.56112 13.326866 10.474208 10.643423 9.571121 13.839675 10.495874 10.266697 10.021864 10.357682 9.890129 0 9.727998 10.264723 3.152357 3.147987 3.150521 3.140169 3.149048 3.145371 3.162036 3.145665 3.147642 3.162973 3.152113 3.15444 3.159732 3.154007
UQ8 4.237099 4.130041 3.967652 3.955931 4.145232 3.784236 4.1089 3.969055 4.065943 4.117471 3.894658 3.960608 4.220613 3.914473 4.020921 4.101473 4.265581 3.935199 4.355879 3.499242 3.610046 3.644449 3.643295 3.6495 3.817473 3.631304 3.484382 3.485743 3.57602 3.60748 3.630339 3.557539 3.525577 3.600142 3.59175 3.631498 3.738967 3.755547 3.516091 3.494231 3.735104 3.463525 3.544159 3.633965 3.61193 3.55103 3.740739 3.609272 3.556739 3.529881 3.49264 3.461659 3.444376 3.672903 3.629414 3.480554 3.652791 3.311379 3.318683 3.311249 3.409455 3.230576 3.236821 3.322878 3.309643 3.307305 3.416804 3.311583 3.318534 3.31975 3.325764 3.234779 3.433724 3.313909 3.321134 7.139283 7.046671 7.193461 7.043359 6.97847 7.233448 7.121411 7.195549 7.446161 7.040345 7.064076 6.995874 7.107174 7.168953 7.122959 7.100957 7.272543 7.063177 7.091424 7.110639 7.851267 7.516137 6.909918 7.198375 7.396294 7.407343 7.839965 7.149902 6.627848 7.689617 7.085912 7.39644 7.470837 7.736014 6.699512 7.271932 7.863288 7.452324 7.181177 3.31344 3.287148 3.322668 3.30598 3.267295 3.291427 3.278781 3.279629 3.343835 3.34913 3.303729 3.259624 7.229242 7.339795 7.358332 7.287676 7.311807 7.245803 7.25646 7.350853 7.235447 7.431094 7.252425 7.239471 7.301672 7.420456 7.317291 7.258196 11.60759 11.70331 10.929732 10.99102 9.914484 10.365459 10.436042 11.810888 10.417772 9.950079 9.285535 12.951247 10.096645 10.031588 10.198811 10.292775 12.410446 10.33071 0 10.344085 3.165355 3.160294 3.159109 3.149193 3.163477 3.155145 3.178214 3.156215 3.167162 3.169379 3.15846 3.158621 3.171223 3.163988
UQ9 4.195617 4.046473 3.942092 3.934686 4.121305 3.767451 3.974691 3.95667 4.012031 4.066861 3.850192 3.872701 4.204402 3.902878 4.030033 4.012861 4.218086 3.896556 4.471265 3.458871 3.553638 3.615183 3.623047 3.628475 3.798845 3.598666 3.445239 3.446584 3.495021 3.569564 3.581994 3.553954 3.54419 3.551015 3.587897 3.599559 3.690832 3.765195 3.508705 3.450477 3.708735 3.409646 3.560998 3.618913 3.577807 3.539876 3.708189 3.60734 3.547599 3.50205 3.481689 3.496676 3.466094 3.710318 3.62976 3.475749 3.633981 3.282392 3.283648 3.2809 3.380958 3.208999 3.220646 3.298328 3.288479 3.277764 3.365326 3.282312 3.296004 3.288235 3.291497 3.213095 3.40359 3.287373 3.297888 7.024409 6.894086 7.119869 6.921711 6.849934 7.208937 6.984859 7.231561 7.409186 6.91334 6.827611 7.004104 7.017924 7.066997 6.96235 7.099847 7.187915 6.992731 6.992076 7.028805 7.959106 7.554078 6.810812 7.318186 7.326981 7.367511 7.828986 7.31674 6.538402 7.510816 7.031357 7.273438 7.572784 7.544374 6.708381 7.232847 8.018424 7.566492 6.97084 3.243108 3.19546 3.25088 3.255908 3.186366 3.234239 3.228088 3.22323 3.29031 3.264734 3.248625 3.209429 7.282082 7.375448 7.216782 7.278863 7.264142 7.165915 7.226428 7.406901 7.338052 7.412979 7.250497 7.229674 7.171784 7.303986 7.226585 7.222406 13.491045 11.650968 10.945708 10.295904 10.382389 10.658789 11.164844 12.270868 11.980382 10.171922 9.885229 13.159494 10.687991 10.616266 10.521009 10.695692 11.883805 10.23844 9.598351 0 3.094322 3.091456 3.088073 3.086867 3.091438 3.091543 3.106642 3.091665 3.094239 3.097865 3.091931 3.089111 3.099134 3.097287
UT_F11 4.683082 4.789528 5.122795 4.930142 4.947136 4.755811 5.158907 4.906554 4.757463 4.592878 5.063183 4.698213 4.815485 5.040998 4.757449 4.898996 4.653995 4.930434 4.561469 4.814313 4.898501 4.997547 4.829976 4.784291 4.649093 4.894967 4.936769 4.743592 4.831592 5.042728 4.892529 4.875285 4.812546 4.736982 4.733111 4.841171 4.788454 5.032259 4.942487 4.894426 4.995278 4.918189 4.929816 4.934603 4.885483 4.886919 4.744187 4.872852 4.917223 4.888638 4.879262 4.841949 4.935002 4.919586 4.835813 4.873851 4.681685 4.707129 4.710271 4.701437 4.579401 4.812444 4.797748 4.692385 4.703454 4.707707 4.595708 4.711653 4.693241 4.688221 4.724631 4.791999 4.583237 4.701339 4.704385 2.724732 2.7247 2.721308 2.722216 2.735384 2.797659 2.744199 2.755954 2.810505 2.740038 2.733913 2.724757 2.717929 2.728959 2.752523 2.727582 2.767647 2.719287 2.750734 2.719079 3.137507 3.223499 3.580613 3.464811 3.362775 3.209631 3.055438 3.249877 3.521716 3.137135 3.484457 3.147578 3.070979 3.103002 3.835963 3.377453 3.12814 3.429646 3.18543 11.346731 11.934563 11.417568 11.505765 12.017812 11.611641 11.671491 11.711172 11.221155 11.382222 11.183672 11.910587 2.752893 2.762926 2.769428 2.770433 2.765397 2.738602 2.762586 2.758652 2.750675 2.762395 2.799859 2.744505 2.764602 2.730334 2.740507 2.75534 2.953331 2.994953 2.993214 3.015459 3.104714 2.977926 2.948058 3.012435 3.024591 3.005181 3.173768 3.002589 3.084218 3.063206 3.058194 3.027912 2.988228 3.055129 3.056714 3.007246 0 18.240945 18.752244 18.467845 18.698885 18.382567 18.261557 18.325216 17.825297 17.927536 18.164153 17.80194 18.292349 18.629317
UT_F14 4.673866 4.771206 5.122984 4.920096 4.959027 4.743999 5.183699 4.906006 4.774979 4.617795 5.048434 4.702202 4.815637 5.067841 4.751713 4.883466 4.638143 4.956418 4.576518 4.827384 4.886509 4.987988 4.816749 4.806355 4.636389 4.912388 4.935345 4.729497 4.858755 5.034014 4.876786 4.890009 4.792902 4.720242 4.722055 4.832158 4.785202 5.043326 4.930967 4.881819 4.99325 4.900091 4.921114 4.919232 4.912578 4.882045 4.735739 4.850233 4.891507 4.875222 4.859617 4.82158 4.921353 4.89932 4.82301 4.85149 4.664105 4.69716 4.694262 4.691093 4.565931 4.799607 4.784318 4.680331 4.694297 4.695007 4.585987 4.695649 4.703704 4.678925 4.709402 4.783928 4.572015 4.690242 4.690903 2.719562 2.71349 2.710811 2.708545 2.719085 2.791836 2.741363 2.7476 2.804583 2.728351 2.731052 2.713429 2.709182 2.724557 2.749937 2.719144 2.762394 2.71343 2.750048 2.707496 3.125356 3.212696 3.56766 3.453707 3.359478 3.204109 3.044634 3.238445 3.518423 3.127389 3.480345 3.130598 3.064284 3.090005 3.827828 3.360811 3.111749 3.409472 3.179685 11.265081 11.951638 11.488606 11.544377 12.018613 11.657017 11.697882 11.721188 11.228287 11.383496 11.211067 11.98299 2.747567 2.757401 2.763251 2.76433 2.757132 2.730345 2.758859 2.752096 2.7432 2.762304 2.794686 2.741793 2.757133 2.726486 2.733269 2.750636 2.946623 2.981059 2.986907 2.998108 3.097675 2.975914 2.943904 3.001177 3.004858 2.993806 3.168999 2.969399 3.074689 3.059591 3.051964 3.019059 2.977366 3.047246 3.04763 2.999056 18.119938 0 19.020374 18.7502 18.553391 17.812865 18.287575 18.547421 17.826371 17.433074 18.656012 17.878365 18.728156 18.991849
UT_F15 4.671623 4.79478 5.127976 4.917969 4.936398 4.740275 5.146024 4.898519 4.765381 4.582495 5.081298 4.706349 4.815151 5.034813 4.746553 4.874125 4.643974 4.916429 4.552905 4.813177 4.88651 4.986227 4.824463 4.785225 4.646316 4.891779 4.917929 4.725697 4.833581 5.027414 4.883839 4.880358 4.793112 4.727576 4.734574 4.83095 4.782423 5.017564 4.91724 4.890971 4.986401 4.908925 4.914722 4.91147 4.882916 4.866764 4.724606 4.854191 4.888367 4.859819 4.854255 4.825615 4.920992 4.907617 4.81985 4.85103 4.673267 4.692194 4.697336 4.687467 4.563077 4.798836 4.78096 4.681036 4.688059 4.69188 4.58287 4.696795 4.677302 4.677468 4.7048 4.779899 4.568356 4.689329 4.689345 2.712457 2.721192 2.712394 2.715967 2.724809 2.787585 2.734412 2.746861 2.802185 2.726628 2.726404 2.716511 2.711257 2.721285 2.74254 2.722741 2.760776 2.713976 2.745746 2.70652 3.143857 3.22285 3.597195 3.466223 3.357624 3.197145 3.068735 3.249039 3.51268 3.130884 3.486946 3.137643 3.064853 3.103504 3.846968 3.369538 3.129333 3.440803 3.187519 11.215853 11.869886 11.379287 11.462088 11.943937 11.541164 11.811926 11.936681 11.228912 11.278177 11.165365 12.110009 2.748529 2.758274 2.765517 2.764806 2.760048 2.737229 2.754023 2.761496 2.748232 2.757297 2.790231 2.739414 2.757731 2.723328 2.734281 2.749631 2.949746 2.985195 2.979503 3.004299 3.094835 2.971696 2.943304 3.012332 3.015548 3.00488 3.171764 2.979378 3.079309 3.0585 3.051852 3.017505 2.976809 3.050678 3.048229 2.9984 18.05444 18.152635 0 23.067304 18.363929 17.593398 17.258992 17.394189 17.209461 17.11216 18.340034 17.807263 20.600589 18.014175
UT_F16 4.677528 4.783232 5.124444 4.926264 4.960836 4.746783 5.18259 4.896392 4.755748 4.610258 5.045902 4.700999 4.817582 5.049717 4.747267 4.881895 4.645215 4.954665 4.572368 4.839496 4.893509 5.01332 4.822007 4.801799 4.6428 4.91252 4.925039 4.739812 4.848883 5.035864 4.8813 4.897026 4.801027 4.737083 4.737138 4.832158 4.804344 5.060821 4.932871 4.904247 5.000571 4.918751 4.93004 4.921065 4.91196 4.87616 4.738722 4.854544 4.898316 4.877895 4.874468 4.826331 4.935929 4.911972 4.84321 4.869793 4.676525 4.697931 4.702815 4.696923 4.571048 4.805032 4.784436 4.680307 4.693188 4.69458 4.588262 4.697534 4.708625 4.676993 4.713883 4.783955 4.577205 4.693234 4.697446 2.707942 2.711507 2.709867 2.708577 2.719084 2.786416 2.728851 2.74479 2.799933 2.722283 2.720701 2.70683 2.704895 2.719453 2.737245 2.716581 2.755186 2.705433 2.73758 2.703542 3.127836 3.218825 3.589163 3.461745 3.354395 3.191401 3.050677 3.239638 3.511736 3.123319 3.479824 3.132802 3.056169 3.09334 3.825901 3.35352 3.127519 3.40451 3.178323 11.257688 11.984371 11.395036 11.526477 11.953624 11.574287 11.789204 11.833987 11.19699 11.29286 11.118727 12.013878 2.744722 2.753682 2.761528 2.762133 2.750342 2.726475 2.751282 2.749285 2.741461 2.753504 2.7854 2.734806 2.754114 2.722651 2.731903 2.750343 2.943021 2.9793 2.976042 2.994758 3.088218 2.969658 2.933661 2.995711 3.006422 2.989957 3.168925 2.972909 3.064703 3.044794 3.04618 3.008415 2.97356 3.04085 3.037901 3.00026 17.898084 18.306652 23.377855 0 18.25717 17.905128 17.543511 17.674197 17.393619 16.529132 18.278656 17.471538 19.802039 18.345722
UT_F18 4.671154 4.779702 5.123799 4.918645 4.938516 4.754842 5.16972 4.902074 4.756845 4.604867 5.055548 4.726444 4.813674 5.048753 4.754917 4.874753 4.637698 4.928993 4.557959 4.83968 4.892965 4.98157 4.822641 4.775839 4.654487 4.895793 4.925546 4.737458 4.852378 5.037705 4.879036 4.871494 4.796998 4.732742 4.727684 4.832636 4.773669 5.033381 4.93868 4.911735 4.998811 4.924197 4.925583 4.920671 4.885361 4.893732 4.736763 4.859862 4.901617 4.887421 4.872398 4.828953 4.932273 4.912665 4.892373 4.866488 4.67286 4.704317 4.702359 4.699766 4.570233 4.807254 4.785673 4.685749 4.699507 4.706272 4.594987 4.701369 4.682918 4.682651 4.71271 4.786133 4.572764 4.698651 4.69701 2.723442 2.713558 2.713796 2.705005 2.720854 2.790628 2.742143 2.74781 2.807601 2.727701 2.732864 2.714338 2.705661 2.720847 2.747756 2.719042 2.76616 2.715533 2.750595 2.707328 3.127548 3.218665 3.580268 3.461581 3.417701 3.206137 3.048927 3.251466 3.523555 3.12397 3.484156 3.134615 3.063583 3.094229 3.825988 3.363027 3.124371 3.41706 3.188388 11.397325 11.893352 11.421236 11.430509 12.032333 11.574704 11.674269 11.701779 11.222943 11.282609 11.178666 11.923374 2.7503 2.760898 2.762537 2.765389 2.759014 2.733276 2.75868 2.756649 2.748066 2.765737 2.798472 2.744567 2.761037 2.731131 2.734761 2.753576 2.944472 2.987763 2.987283 3.000352 3.094283 2.980172 2.951822 3.003237 3.007761 2.993886 3.166732 2.97981 3.076607 3.067228 3.051759 3.021226 2.976186 3.050014 3.052488 3.000182 18.443536 18.300971 18.901649 18.740306 0 18.203253 18.138793 17.901059 17.970524 17.727626 18.165448 18.077968 18.930876 19.09331
